GEOID,NAME,11,21,22,23,24,31,41,42,43,52,71,81,82,90,95,0,12
41029,Jackson,35973.0,196992,87140,45264,15367,17173,24640.0,4361433.0,141817.0,1810774.0,238200,459018.0,3430.0,24601.0,19302.0,0.0,0.0
12011,Broward,90565.0,188587,315149,214757,67764,1903,37.0,1691.0,160.0,1581.0,4704,27572.0,12516.0,165520.0,1625465.0,198021.0,0.0
48397,Rockwall,48675.0,26116,28898,25695,6553,67,21210.0,328.0,867.0,8671.0,94887,44219.0,41905.0,1254.0,1455.0,0.0,0.0
26163,Wayne,160170.0,225437,367737,488507,213877,6825,158469.0,489.0,6114.0,795.0,8652,27246.0,72053.0,47104.0,9043.0,2316.0,0.0
51540,Charlottesville,136.0,6865,8746,5064,2097,23,2007.0,90.0,798.0,13.0,144,340.0,0.0,58.0,44.0,0.0,0.0
48309,McLennan,60486.0,171598,60437,38521,19877,3157,101622.0,91595.0,4216.0,4361.0,870426,403557.0,536534.0,89039.0,5108.0,0.0,0.0
12099,Palm Beach,897726.0,356836,384747,216348,50835,15177,178.0,12348.0,1086.0,1826.0,16562,39296.0,1618628.0,435127.0,1165528.0,61911.0,0.0
47165,Sumner,35553.0,120857,46333,18223,6244,1022,436777.0,14534.0,138498.0,1816.0,7552,425917.0,80711.0,1223.0,537.0,0.0,0.0
51820,Waynesboro,82.0,6067,10295,4386,2322,19,6873.0,189.0,1461.0,137.0,164,6178.0,285.0,37.0,4.0,0.0,0.0
41051,Multnomah,86282.0,55931,140694,155543,78657,2965,23138.0,451945.0,91333.0,39755.0,8316,77388.0,39874.0,21577.0,38641.0,0.0,0.0
06067,Sacramento,79446.0,216652,207750,293731,82296,14567,2133.0,754.0,143.0,69378.0,686439,59039.0,735002.0,16093.0,45575.0,0.0,0.0
06083,Santa Barbara,2488087.0,213173,96252,65120,5196,12434,38.0,566748.0,413116.0,3564891.0,1246000,40560.0,295636.0,21761.0,51259.0,9182.0,0.0
37151,Randolph,21691.0,133885,55562,16475,7428,611,744535.0,105811.0,232133.0,68194.0,62370,395991.0,68740.0,7827.0,561.0,0.0,0.0
24015,Cecil,178938.0,91034,29576,13153,4637,6392,203280.0,3426.0,126449.0,8406.0,4327,134009.0,221526.0,32089.0,13603.0,0.0,0.0
25001,Barnstable,2386146.0,115958,174259,106844,15898,82922,35956.0,185061.0,175198.0,18184.0,26993,1963.0,6049.0,34351.0,84368.0,3411.0,0.0
18089,Lake,344020.0,92568,241730,119593,70031,10159,88892.0,939.0,5411.0,11392.0,30272,47216.0,503098.0,65189.0,19770.0,0.0,0.0
26159,Van Buren,1273175.0,83806,54049,12463,4036,4382,314087.0,13560.0,19574.0,1316.0,12338,12077.0,736444.0,346545.0,18731.0,0.0,0.0
47105,Loudon,45105.0,55707,33076,11585,3191,681,160602.0,15351.0,32199.0,5860.0,9572,206738.0,22622.0,1957.0,388.0,0.0,0.0
18157,Tippecanoe,11224.0,77343,60437,29006,13922,953,118914.0,659.0,39513.0,120.0,10261,63392.0,858502.0,17166.0,2726.0,0.0,0.0
12086,Miami-Dade,994549.0,216394,350359,217087,108027,9766,1064.0,9822.0,14120.0,25185.0,6193,2389.0,216856.0,368719.0,2688588.0,106753.0,0.0
38035,Grand Forks,30242.0,168377,45445,21168,7901,1418,53705.0,8063.0,13758.0,942.0,61297,471481.0,3227486.0,52234.0,66850.0,0.0,0.0
18091,LaPorte,38240.0,62172,67323,25049,9269,2495,185015.0,5310.0,9719.0,10294.0,44693,63911.0,952672.0,123523.0,17449.0,0.0,0.0
18057,Hamilton,18018.0,135045,116455,59670,15886,1014,61362.0,573.0,1092.0,146.0,7929,64738.0,545317.0,8319.0,2738.0,0.0,0.0
29145,Newton,2608.0,79204,26966,9756,4096,1432,520463.0,394.0,6598.0,5278.0,10874,822182.0,53688.0,4274.0,51.0,0.0,0.0
18129,Posey,36635.0,49471,13702,3958,2482,3406,132243.0,228.0,13881.0,268.0,807,39450.0,693767.0,59229.0,4080.0,0.0,0.0
13297,Walton,9805.0,66268,36803,8100,3367,3560,184194.0,134941.0,65091.0,6104.0,24685,200482.0,2648.0,38924.0,1240.0,0.0,0.0
51009,Amherst,12331.0,53560,23203,4408,1042,415,575029.0,67649.0,231540.0,27957.0,31709,164950.0,1592.0,113.0,128.0,0.0,0.0
06111,Ventura,846686.0,191774,158661,159364,15598,28317,106.0,606827.0,117481.0,2319649.0,485010,26759.0,276812.0,16955.0,32103.0,3532.0,0.0
06037,Los Angeles,1557840.0,674730,753383,1277592,471216,115314,244.0,366368.0,143065.0,4987542.0,687748,166308.0,49763.0,21255.0,23208.0,51792.0,0.0
04027,Yuma,14207.0,113802,72164,45620,11496,2450478,272.0,22.0,213.0,8974153.0,486635,15676.0,698009.0,49144.0,24724.0,7510.0,0.0
12055,Highlands,176767.0,153427,68706,16771,4156,4465,5619.0,60101.0,21622.0,142052.0,26826,869529.0,284703.0,516807.0,113491.0,0.0,0.0
04021,Pinal,9163.0,237828,111345,52977,11435,119065,6.0,100325.0,499.0,9479133.0,1100904,14327.0,1295639.0,96195.0,15739.0,0.0,0.0
39051,Fulton,3724.0,49082,26397,8996,5083,1885,55349.0,2634.0,1222.0,50.0,2376,22199.0,870083.0,24428.0,1493.0,0.0,0.0
12017,Citrus,367955.0,229338,99045,17750,4418,4769,3390.0,387501.0,4961.0,17783.0,17559,125210.0,906.0,301605.0,164738.0,488.0,0.0
29043,Christian,1347.0,55295,39555,14552,3471,2465,567568.0,31207.0,76757.0,3789.0,8734,584660.0,3733.0,1403.0,56.0,0.0,0.0
28073,Lamar,15176.0,60789,26548,7713,3153,1402,3426.0,411965.0,145714.0,58606.0,90651,162203.0,1222.0,163412.0,5327.0,0.0,0.0
48157,Fort Bend,35219.0,156676,140543,161555,41069,6204,44872.0,8811.0,35969.0,21589.0,24484,641244.0,506358.0,173795.0,16079.0,0.0,0.0
55127,Walworth,58497.0,92484,74068,17816,6374,3979,175954.0,11005.0,14095.0,1020.0,6246,129154.0,840771.0,75494.0,39788.0,0.0,0.0
36103,Suffolk,3812687.0,535455,461545,279688,77737,62985,387066.0,127472.0,123012.0,12954.0,31299,101789.0,49568.0,42928.0,87276.0,3476.0,0.0
01081,Lee,25067.0,98595,68095,21640,7918,3966,315245.0,342604.0,193528.0,75172.0,61661,156432.0,13590.0,61117.0,1706.0,0.0,0.0
48367,Parker,21138.0,104594,55829,20406,7095,3242,295362.0,42562.0,4959.0,97561.0,1303238,161224.0,18719.0,3201.0,159.0,0.0,0.0
06097,Sonoma,477753.0,187551,110511,97594,17688,5324,74280.0,1219930.0,307113.0,840591.0,766301,32337.0,240946.0,18541.0,63998.0,1466.0,0.0
16019,Bonneville,56999.0,78666,50477,23608,3312,16458,162022.0,1266258.0,3528.0,2074932.0,202970,6982.0,1053476.0,46651.0,109185.0,0.0,0.0
13013,Barrow,3123.0,46216,40889,10467,3623,2371,101614.0,29290.0,33235.0,2689.0,6487,97042.0,0.0,12379.0,472.0,0.0,0.0
26037,Clinton,13567.0,75521,51129,15469,5119,2528,120526.0,2789.0,13751.0,233.0,1529,99306.0,950716.0,185406.0,10659.0,0.0,0.0
17115,Macon,16726.0,73567,92971,29892,14904,833,22650.0,101.0,42870.0,148.0,1975,43607.0,1153653.0,12331.0,487.0,0.0,0.0
27109,Olmsted,7548.0,88111,74633,31206,10441,3058,195742.0,3382.0,30615.0,477.0,85379,254853.0,969944.0,21281.0,18523.0,0.0,0.0
34039,Union,5841.0,61434,68302,60219,36730,699,22746.0,46.0,5581.0,320.0,915,148.0,64.0,10855.0,2034.0,0.0,0.0
01097,Mobile,944356.0,253016,122519,58062,19912,21183,5302.0,916207.0,102277.0,169900.0,152271,205499.0,97541.0,618388.0,92125.0,1627.0,0.0
38015,Burleigh,193525.0,180756,44132,21305,6949,2687,10112.0,443.0,1059.0,1032.0,2344191,149482.0,1564741.0,30514.0,264693.0,0.0,0.0
37159,Rowan,31147.0,121739,51543,15410,6837,658,395544.0,96131.0,105255.0,18727.0,26026,294213.0,100481.0,9715.0,1363.0,0.0,0.0
41003,Benton,9426.0,86537,47865,17001,5615,602,24696.0,680479.0,262465.0,142593.0,52462,328320.0,155799.0,21740.0,40065.0,0.0,0.0
42099,Perry,10312.0,67970,21353,4054,828,254,814900.0,16982.0,152843.0,4781.0,2451,165062.0,174249.0,5025.0,1155.0,0.0,0.0
48203,Harrison,40777.0,73062,73777,19856,10317,9700,108846.0,572892.0,322739.0,108936.0,131578,382019.0,50.0,278826.0,15542.0,0.0,0.0
40131,Rogers,99860.0,93131,33642,16441,8089,1781,453939.0,1412.0,1300.0,34716.0,161507,788410.0,27109.0,19040.0,5502.0,0.0,0.0
29019,Boone,28890.0,78134,59034,34377,10396,4350,607903.0,11486.0,97158.0,2198.0,6339,507499.0,286603.0,18967.0,3233.0,0.0,0.0
08059,Jefferson,22129.0,112067,173815,79780,22246,1962,57638.0,831380.0,7960.0,328563.0,319407,1423.0,558.0,15360.0,10041.0,0.0,0.0
54011,Cabell,18065.0,43208,36225,19455,6199,413,512088.0,1287.0,37979.0,2822.0,3149,45515.0,118.0,969.0,217.0,0.0,0.0
18005,Bartholomew,13015.0,60373,28281,12309,4464,981,275745.0,671.0,25389.0,1960.0,5066,84279.0,521155.0,9208.0,902.0,0.0,0.0
13223,Paulding,4950.0,78190,51343,11435,3229,2013,261906.0,143342.0,65963.0,16666.0,20559,74871.0,1.0,14449.0,492.0,0.0,0.0
25027,Worcester,184454.0,278700,234521,189960,59306,23182,1166431.0,377411.0,949760.0,34617.0,49508,178837.0,6239.0,462522.0,19797.0,0.0,0.0
06031,Kings,25903.0,91060,55009,53501,12779,19051,4.0,174.0,402.0,52960.0,567504,12687.0,2498288.0,394.0,10663.0,0.0,0.0
06073,San Diego,676391.0,628351,426801,585569,163249,1223159,852.0,199512.0,145932.0,5155453.0,1185369,37933.0,60262.0,63502.0,75732.0,32780.0,0.0
29037,Cass,20217.0,99965,73848,15667,4469,4085,256339.0,33.0,2722.0,2687.0,5747,828071.0,424618.0,34558.0,3015.0,0.0,0.0
36027,Dutchess,64643.0,159573,97782,58661,16570,8719,1117409.0,22584.0,65209.0,6514.0,22204,316635.0,42015.0,168697.0,16264.0,0.0,0.0
08101,Pueblo,30409.0,107030,77633,47590,15560,1611,38897.0,244450.0,5925.0,727220.0,4525940,2175.0,109598.0,8616.0,75455.0,0.0,0.0
37051,Cumberland,20185.0,143445,126634,53510,16752,8518,22038.0,405308.0,14932.0,61857.0,34693,10344.0,300985.0,363055.0,8581.0,0.0,0.0
06061,Placer,239603.0,155855,78551,81472,21477,3093,77947.0,1797011.0,84819.0,580828.0,489397,14159.0,184681.0,6097.0,5731.0,0.0,0.0
37093,Hoke,5012.0,63030,24367,4546,901,32951,22648.0,333436.0,5770.0,47037.0,32432,4321.0,177605.0,189067.0,3459.0,0.0,0.0
45035,Dorchester,18101.0,89351,42286,11870,3275,3387,29301.0,408374.0,7494.0,29621.0,20900,36011.0,133937.0,515124.0,12437.0,0.0,0.0
45015,Berkeley,313086.0,145641,68934,25362,8664,8741,44430.0,931152.0,5578.0,53719.0,52660,58147.0,74262.0,1028320.0,86689.0,0.0,0.0
05051,Garland,135385.0,118899,42944,16785,6497,7078,447813.0,417120.0,328109.0,47388.0,65529,128110.0,18.0,1263.0,464.0,0.0,0.0
39155,Trumbull,42314.0,153563,112134,29530,13793,3695,556631.0,3209.0,31722.0,14436.0,16526,296854.0,221061.0,166636.0,9866.0,0.0,0.0
42019,Butler,19141.0,166841,77223,29372,12681,6872,1019521.0,3950.0,197790.0,7998.0,27324,216145.0,272047.0,16069.0,1874.0,0.0,0.0
