,NAME,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
17,Suffolk,0.45711424566948555,0.412806963185605,0.5277874703368144,0.4204325787069443,0.4598295342751145,0.47842434249420074,0.47165045521862337,0.44530102209266054,0.5097798521015211,0.4961084481454979,0.4401239517303278,0.558367408966535,0.396778142518224,0.4243594903188012,0.5336230358248538,0.5065690575011512,0.44842969096333
18,Hernando,0.4808279367154595,0.5748366518324137,0.621755867029273,0.4811212516074001,0.49334644044856435,0.588740123997235,0.47951924642252675,0.5615709767433933,0.5242786186494798,0.5556265033652497,0.5240778349600733,0.4823516997307029,0.5949267911269883,0.5784418441217166,0.503904868512776,0.436436875716895,0.5046791806553339
19,Walton,0.48030516348401125,0.5260179720328826,0.5287701522689408,0.41981129065422534,0.43781493424467716,0.49395533201977426,0.5162655632108525,0.49959808471414746,0.5187458268249107,0.502743485333878,0.5084687006390828,0.5201469287092974,0.5796848340702202,0.5297245868395322,0.5535904294261067,0.5424974473477892,0.4326630226319878
20,Volusia,0.4918015845628192,0.5609616315762336,0.5765565208232266,0.5049353576909859,0.47786784781267067,0.5844846573843495,0.5053380901939623,0.48211278830236354,0.5244283662497154,0.534834357652705,0.5502730830790459,0.4679863478231526,0.5609646079687763,0.5104660160900562,0.4775928326849173,0.44141646597636974,0.44030335824503003
21,Canadian,0.6689064754830177,0.6257321259872984,0.6330077060701065,0.5453688141461903,0.592968206911928,0.5991270788345904,0.6633021162566036,0.6090572271319772,0.6113078776552424,0.6283855157495053,0.5432570198539337,0.5634272232235372,0.6372793056754787,0.5678639032450739,0.5590122715924928,0.6447211349094384,0.6063652667477333
22,Floyd,0.4641092721448465,0.5616423261547103,0.5155739035697336,0.42880169837816257,0.42855987958115527,0.5019236054011367,0.49014081258487696,0.4428793761718022,0.5458946147081978,0.4480080440154528,0.44360081982431016,0.4740714484661127,0.4913960277249744,0.47232175110243174,0.4741055038266844,0.46659623545508155,0.47912493165075204
23,Middlesex,0.4875617854638409,0.4262561592908476,0.5365225588928465,0.42666473506012775,0.3981499523816173,0.4453473844908207,0.4815582987675804,0.4000478458267905,0.45426085992815496,0.4653827302280439,0.42376184484950563,0.5159640010689285,0.4192117983855534,0.39179947619421274,0.48471883505637764,0.44597133073094025,0.4027713966883453
24,Davidson,0.48662286299019325,0.47571435245196136,0.5301106889573711,0.49511199331965894,0.42684656125041487,0.4175109800055606,0.4642944351363686,0.4235549897316397,0.5278777008679926,0.47517873764906216,0.40566368637978045,0.5413122072684492,0.42445358396048033,0.413048978579757,0.4165769837623908,0.45946384234766524,0.453298404710852
25,Dakota,0.6481736437556194,0.5716054868974423,0.6278568176016727,0.6105098120125801,0.6081648996393285,0.5853052359017411,0.6050623032518553,0.5608066938381674,0.5711070367074825,0.5624454043275956,0.5742520225642574,0.5957295531568779,0.596412003777333,0.6029341673872792,0.597426185935204,0.658592433578456,0.5280675470931595
26,Butler,0.4862916710308315,0.5312243302530003,0.4806131370136959,0.4636399612034073,0.47610896542260844,0.47914652313673706,0.482643598163863,0.4003826749494327,0.46788289012190803,0.4723697088090562,0.37784814820030493,0.454371390647554,0.4609428574529909,0.4647284593238945,0.39954967194137836,0.4122322786952885,0.4378637013238346
27,Clayton,0.46693483130648494,0.5416779994571869,0.5462071183020958,0.4584715638069191,0.43216935124653966,0.5068435587132801,0.5529510554431707,0.500469560494846,0.531729719513608,0.4451300945736148,0.49311375846780225,0.5291671454264816,0.5065068395938404,0.5420208591067167,0.46662175157722213,0.49127674218261147,0.47294995650185373
28,Columbia,0.5592998598002357,0.586692778378756,0.5989693241985307,0.4720916011301104,0.4119409556464351,0.5012425288068826,0.4783949478917534,0.43517163165657125,0.561826231324199,0.505885904504658,0.4689364394597367,0.5169213668595763,0.49633729253783015,0.5143425693853043,0.5296005079488648,0.47588906594351976,0.4138169693126809
29,Dauphin,0.4886067220780587,0.4695717641913019,0.4824881932646793,0.4445684949335587,0.3772481206716234,0.4526474221705472,0.47587885285668513,0.4958152530451261,0.41928937059876425,0.41745009628932483,0.4045360713340692,0.48803560063047197,0.425309757716066,0.4161679686589957,0.4462753021352699,0.3662390425453278,0.40578261353132505
30,Putnam,0.513262519800291,0.5221301665166905,0.5152800356250046,0.4344226429342705,0.4311553372516236,0.46181252815057255,0.41941553679310284,0.40245453338001796,0.4547571051113275,0.44164707303369954,0.4435209542295792,0.45375613352000055,0.37999560275399547,0.4983930542457246,0.4051567842954883,0.3512170685489399,0.4695141184637881
31,Sussex,0.5245468661449035,0.4321446851407707,0.4852040552524688,0.4684118498398331,0.44573641987469276,0.44327929027851604,0.49488850763481174,0.44897373488517744,0.45688044961875557,0.4668665806093472,0.409400690061944,0.5069433252648813,0.4547567024727027,0.44757898836018134,0.46331651519353434,0.4313488549212192,0.388818333766301
32,Portage,0.49068040403163743,0.48290062025329694,0.4362982088487602,0.39804710799208437,0.4609052484391718,0.41237434169253734,0.44787937222125945,0.41546265761563134,0.4358531758832825,0.39175641246940807,0.35545002672365617,0.42468276155649054,0.3810951648758838,0.4120255897143816,0.44083631579150506,0.3824066895262325,0.42510691733718675
33,Clackamas,0.5823934915817227,0.5085796363068872,0.5705201697668626,0.6047194998313589,0.5569987276982995,0.4959595503275045,0.5361146285203064,0.5553252849368305,0.5615943998853684,0.5059227008600947,0.5074414801608563,0.46879734742670953,0.5357727403998614,0.5459163742389732,0.5343252641867676,0.5600967464985785,0.6072638433465551
34,Scott,0.5247754725680024,0.5461255643490034,0.4522365605654427,0.4727960574876852,0.45723387452368414,0.4734888252459429,0.5387822233612345,0.46952583198457837,0.5228495696555089,0.4919858400262924,0.42322160005001136,0.5241514615838737,0.5142944222131903,0.4910723906088877,0.47899523995628007,0.4550159036693002,0.5240309256112146
35,Allen,0.5142201315626452,0.4683867823626384,0.4978417159836166,0.5004046315956947,0.5108292963614746,0.4744640455065268,0.47644413710356287,0.3588831944137327,0.49224084890367503,0.4435584964769342,0.44112033617455104,0.44020091258986854,0.42212666407042887,0.4322668961313973,0.49828765297352146,0.4443798203725375,0.446718796789235
36,Cache,0.6156249172631842,0.5910234086163205,0.6155215490168264,0.5531812825680319,0.4821855786196456,0.4738547396219749,0.5704206235802383,0.47572509065020757,0.5250195800806605,0.5056778787581411,0.47162228696509617,0.48073815895760763,0.4858790037546766,0.4570529035588049,0.4240807759648336,0.5051049378329411,0.5027935543743619
37,McLean,0.5192946186294218,0.4705384407788455,0.4938787540524011,0.5898448824113645,0.5274392709899959,0.5131766040218045,0.4596063696504294,0.35061287810145675,0.46227634345560137,0.5134181951149722,0.4016638588035537,0.4288156799359853,0.4557829403471066,0.40126378025557086,0.4417924670967292,0.4705815389578488,0.44630331977109616
38,Androscoggin,0.49398579306311025,0.4230091845538059,0.5159847556088811,0.40731822579843024,0.4031942569674097,0.4363650915428885,0.42597068685057515,0.3742639902264461,0.4415008670582309,0.44602653799817066,0.44086272310703956,0.4489236508202008,0.3341657202368963,0.43093292405267,0.4322840742856046,0.41218650111118493,0.4635889235008386
39,Kootenai,0.5134177138177025,0.41891919963899393,0.5199050790533359,0.5148549118751137,0.43564144319393827,0.43266610330657274,0.4682435462071903,0.4586264687956826,0.4831414968846326,0.41520991787159794,0.4480410521468334,0.4164668598421571,0.4373530176607098,0.4608544831519672,0.4340354490843387,0.4746490190956091,0.5819461348748499
40,Clark,0.6802152795864789,0.7677747042675391,0.7572653374629638,0.8012354593773314,0.6910458296162393,0.7542721794062278,0.6574134504936385,0.6063456963947791,0.7369704501195777,0.7383964648380482,0.6975228680375896,0.7008574618328394,0.6933347827723894,0.5595454064259935,0.7619218235266313,0.6612156592208557,0.6117081589594041
41,La Crosse,0.5663363670842217,0.5537986243577447,0.5856778760931578,0.4686558675520019,0.5395998828085417,0.5410096847625135,0.48281370768791454,0.3786725648254283,0.5409279405164308,0.4925529310529567,0.5305035123591084,0.5717361324834815,0.5109500188676127,0.5211846840199272,0.50758114047334,0.49039140287724,0.46684284381312163
42,Saratoga,0.4878509065116596,0.3866121841144063,0.4791550189988441,0.39066892662288055,0.4131124527424374,0.4123113510941229,0.4413426539560171,0.3678790134733115,0.38096114607256765,0.42107870890532084,0.42298468833279207,0.437079484979752,0.4185187274818857,0.3722331918727233,0.44181822313351526,0.36031117596876233,0.38038720228734224
43,Brazos,0.5548655840520399,0.5913366254990999,0.6261734167150909,0.5556406362078299,0.6102788677493322,0.5461878397769218,0.5262214003836129,0.5732112232244914,0.5457099611765818,0.5349161082010804,0.598783645283743,0.5871059706684281,0.5782713181729818,0.5711255188278581,0.5801281241887987,0.604972695715074,0.5989075977161115
44,Allegany,0.4465708489383395,0.48903830218301164,0.4328307051166705,0.40828841408281613,0.3963125093835115,0.3802598993429524,0.4468734895719312,0.44121354192892026,0.4290542640938132,0.4055410129377287,0.42621158289438105,0.5004840424618883,0.4103231151400502,0.38347122722990956,0.39887456670538435,0.39250022333905393,0.3529032796758925
45,DeKalb,0.45849108089261875,0.5550323408080189,0.568322360822751,0.4686646624409339,0.43520177734909965,0.4974693978212532,0.5583757658046803,0.4990104693178812,0.5290057143522844,0.4525058072845654,0.5089517669864476,0.5134307347200519,0.5019404075277386,0.5485301317237327,0.4719346470586533,0.5085985022797389,0.4734857207938152
46,Baltimore,0.514849365729646,0.4709404041625199,0.5221579305660473,0.46754934306576135,0.4131555476113476,0.47025180609671696,0.5227179578778703,0.5618615515332425,0.517646812051571,0.4805310573965821,0.4664992720081795,0.5705373994275457,0.4872955700925776,0.48580255434778186,0.49331274991531077,0.4161192354987054,0.45586886028077905
47,Lonoke,0.5809279098829315,0.5492976931838996,0.604789417385859,0.4240139027620185,0.485869659956476,0.49749596105610616,0.5316598730094644,0.5393055650227948,0.5415329656838582,0.49704388201226063,0.5057931804587393,0.45141613391812385,0.5394336538408061,0.49387137100697664,0.4792832644775133,0.478851016605439,0.5165578907286171
48,Jefferson,0.5372709233499845,0.558627283427585,0.6215588443460448,0.5470102811042878,0.5428370578218565,0.5315099410343447,0.4820425383120105,0.6016240302856612,0.5021132526367772,0.518360936788039,0.5230802762597969,0.5273160439360277,0.46418007029503683,0.5160377872043284,0.5435199098384288,0.4581434276241735,0.5545494810244249
49,Bell,0.6327910264822258,0.596981720911105,0.603651078877042,0.5828334009706533,0.5882528593717105,0.5766885730365848,0.6215581031044424,0.623243028822257,0.6163309660026097,0.538651965690059,0.6356336429792776,0.5973465388748664,0.6329819980285843,0.6058253848313396,0.5781992871343034,0.6059435308976742,0.6238312422590473
50,Oswego,0.4824183117550788,0.3622515432218662,0.3926843103980437,0.35748258159057017,0.3774807503838061,0.368647378800283,0.4332246318801614,0.30553990535540465,0.3495361198753137,0.34810552392864247,0.3623633987216829,0.4276374779280016,0.3743741938109273,0.35305762501299265,0.3443632220583881,0.27778433186427387,0.3573596195623704
51,Ulster,0.48885636955013856,0.3790366705800903,0.4631762732153536,0.4200349777889243,0.385436271496223,0.3917001091667493,0.4566667640438282,0.39019151789854795,0.3927664208323339,0.40432906990754225,0.40047382428034317,0.47416199626170147,0.41139883468515415,0.36439573776418177,0.4193839690666256,0.3795232592698706,0.358553318541313
52,Camden,0.5440075224412739,0.4658659632029004,0.5610908091622819,0.4874305631419582,0.4311838266994585,0.5208223949653934,0.5483649059473487,0.5619577678330403,0.5098742419639829,0.5423645312323038,0.47426457191383914,0.5591000551585564,0.528101871484553,0.5292782541626,0.4929146694528627,0.4782257322621098,0.49205089106438876
53,Hanover,0.5352812784647157,0.450559450592103,0.5622304881242124,0.5025773236591397,0.42404977828638735,0.4529884437107178,0.4551580307231524,0.505909817532317,0.4852030161498739,0.5295701049899406,0.4549224590627716,0.5462512335559335,0.45904909602189753,0.4400469021944964,0.45750280997255666,0.39821279630734135,0.40320138280885
54,Hidalgo,0.7579660153054125,0.6369388432803308,0.674416340334795,0.7047516492528986,0.6565433960378331,0.5825800126186186,0.569422561759359,0.6114237075563222,0.5852353237959019,0.6980167088119127,0.6783516164060424,0.6225003911685301,0.677603433021705,0.4783924778175096,0.6093507753028994,0.5303928933052328,0.5787138062376754
55,Lincoln,0.4476756375951807,0.48572669672320284,0.5292979368300531,0.48977716820179823,0.45208344653572,0.41750286246805024,0.48711360288120176,0.42512403019390554,0.5330864235860377,0.5230691215357542,0.41033418689080947,0.5063203582656393,0.4105048252142427,0.4397209810258831,0.45835551384638723,0.4523336060335836,0.4836555558855977
56,Miller,0.5680743553388226,0.5857958245385156,0.6107292426708665,0.41145675911034413,0.534800693163353,0.5350832909163041,0.5502938133178928,0.587857902753771,0.5396235070540806,0.4963334797069963,0.5682020317563314,0.4938021273088826,0.5227369856089172,0.5810092965367086,0.5076886767353428,0.5121682820214676,0.6027544804556833
57,Orange,0.5290266444804318,0.5835261918001544,0.5789207469203721,0.5454950574749516,0.4920633528894955,0.5941374904638739,0.5192954356754469,0.5147417516078246,0.5260073439708396,0.5754372581783084,0.5817682054453392,0.471926586236148,0.6017636219789916,0.5208961455815443,0.5299311817034016,0.45293321832162553,0.4651344977553537
58,Carroll,0.4624057692834528,0.5501221871630251,0.5328364327691503,0.4281119498159426,0.42045995246765483,0.4634008500485198,0.49344708792007963,0.4656029862847547,0.5024279196485416,0.4418950348489265,0.43385510339974004,0.5187574781438272,0.47839486654478736,0.46863852873282086,0.43704565625538805,0.4699966364423397,0.4493350468841494
59,Riley,0.6369172384741564,0.5640954641177046,0.5782898112327711,0.6182905003393934,0.5356061560799894,0.5531454398598618,0.5889095887776549,0.5373342442074607,0.5614226556082852,0.5257138604754565,0.4937202520309158,0.5755953711823364,0.5063938653817598,0.6119459427996309,0.5516315602011514,0.593118880032053,0.5551124285714498
60,Caldwell,0.4216336637065394,0.47299364320461373,0.5032376953936604,0.45282902276867765,0.4128341126170488,0.341404459532804,0.42704785966891634,0.36187030111827284,0.4822255610675813,0.47943259916518977,0.3599141124161354,0.4748425358666761,0.3791258633084776,0.42354997756682716,0.44700625444625797,0.4018319453668139,0.4387860844733172
61,Warrick,0.5242260385333373,0.5157510840551731,0.4870615125458902,0.48455172592649626,0.455779081947921,0.4978126592229087,0.5495684700947797,0.46535082373343223,0.5159470449257213,0.4736222875674312,0.42134449048271455,0.4875358112549066,0.5119034815983966,0.42467074280603173,0.46745040571246077,0.4745381995324105,0.46933061436274487
62,Grayson,0.5751073597588469,0.5817498523452035,0.5781450893842709,0.4702125657571129,0.6128957517934324,0.5227475297387828,0.5504256031003785,0.6549538438695359,0.5870843372841791,0.5757530801775621,0.5896651192011361,0.549728844499209,0.6402354496127514,0.5766596044717289,0.5120894756482112,0.6109280494191985,0.6402893179725249
63,Colbert,0.5730345474112789,0.5681435160891819,0.545697726926541,0.46721681842826573,0.4653011318407134,0.49971847650592394,0.5234134301441997,0.4705376330236681,0.5399979562079925,0.47991005174689355,0.4510373794557169,0.5056325882126235,0.5052383163729425,0.4532879035281096,0.36977782123507935,0.4919134117756176,0.4701403994899633
64,Rutherford,0.5329384000752517,0.5497479963541494,0.5016146383649053,0.48196040042984317,0.47707011845349045,0.43588159298815016,0.47145755758050883,0.4046875424509229,0.5040189376164133,0.45368972071535263,0.3964652320004831,0.5378817085471416,0.43191334188966196,0.49151718891454677,0.39309457508223417,0.45881188140281287,0.42551168965598235
65,Durham,0.5495003901843943,0.48527397066849287,0.5722518817847508,0.5324592503627189,0.45187198428840203,0.42871139741294045,0.47289285873068243,0.4942265886024241,0.5359345285062733,0.5203720867853407,0.43545783009125216,0.5843675352419743,0.45509997390989415,0.4978204111903874,0.4599769644421091,0.4921579273309792,0.4537940125343497
66,Alexandria,0.5338210099439021,0.466984820897177,0.540367830043488,0.5014033407463069,0.43857981170234106,0.4913476874820757,0.5458121062824443,0.6284043803741106,0.5560011119984344,0.5438957349830457,0.4728508185126409,0.5752273570980697,0.5311383448605618,0.5561254400236502,0.5406199774140479,0.4532076057804317,0.4742995488532952
67,Jackson,0.6627206506448059,0.5920044556987346,0.6205250264333869,0.7004114812266843,0.5091154306259258,0.5641450761202923,0.5968538764578063,0.5565621025669324,0.5595695045482303,0.5700049378716253,0.5522810715963193,0.47672083587085406,0.5473681437407377,0.5325296398742494,0.48320600013264187,0.5895931361576021,0.612852589045361
68,Broward,0.5453576999699199,0.545586171547154,0.5564740042370834,0.4976128244309613,0.47994387295717705,0.5509699362792797,0.5041008185730155,0.486685111869833,0.48764077291202085,0.5177286904311226,0.52774322647513,0.4516294467745771,0.5204538971708264,0.4037062654630941,0.4480888247398049,0.4586225692415708,0.4183711129250768
69,Rockwall,0.6074317620874258,0.646326585385923,0.6168073153253666,0.5189348197958499,0.6194152086040615,0.5837428897441557,0.582912078302136,0.7415751756572407,0.6214941386473362,0.6204253147885123,0.6388794581527043,0.6183659840956857,0.657710931326898,0.6769537931273575,0.5810819389274202,0.6570915264161734,0.6540542911975299
70,Wayne,0.4325449474447034,0.460576808058233,0.4799080238417985,0.47004652598436886,0.39621228202564074,0.4199152422528249,0.40989404022898984,0.3505253789523037,0.44142841922449916,0.44855104317705996,0.3542147673595344,0.4297436363997352,0.3893676367108571,0.36484086868759086,0.43787742351723213,0.35284097158638233,0.37185774963126517
71,Charlottesville,0.48021428295900814,0.48317037249115813,0.5714325304556024,0.47535029028010245,0.45985762850600215,0.4351953386077997,0.49550618958186843,0.5348247979516447,0.5236131355814203,0.5467937804208937,0.44689940081524415,0.5711733600530874,0.5145282701611483,0.4713695752404079,0.5155632076122542,0.4617012853306681,0.4380749226686708
72,McLennan,0.5954153813880168,0.604599721814027,0.6029605985722004,0.5298541307314832,0.6029483391986229,0.5881427238125069,0.6244748867372923,0.6190940157316588,0.6543558272063238,0.5407169840689331,0.6496664215070219,0.590812111186276,0.6346711527133044,0.5973073982156557,0.5953742196032543,0.6227993215585163,0.6408667588752807
73,Palm Beach,0.5122484471179645,0.5283667317840559,0.5512544249444129,0.4810801112701556,0.493444979245556,0.5478670942206694,0.488421870388664,0.4947512671466776,0.48612512446883893,0.4983681688026515,0.5244186526038563,0.46956684517447245,0.5026676025048672,0.38048062684414724,0.43576661780428594,0.42042604298724834,0.38648269404213215
74,Sumner,0.5366770145926253,0.5711000596259023,0.49208579694054083,0.46889657629677073,0.48660380416855475,0.42329160847022734,0.5168817210812677,0.4230554820521916,0.5252943193030577,0.4879293016231529,0.3994718176673605,0.5567672558470323,0.46488771812975893,0.4976781867785263,0.42329812576351333,0.5209322661504135,0.47643289185290927
75,Waynesboro,0.4935252189076088,0.5121841745144626,0.5479193514491847,0.4872899415239246,0.4810500905938598,0.45766460311329216,0.48710935691328133,0.5287852686327214,0.5120454744968729,0.528379728470443,0.43229726116490214,0.5776776637599756,0.5079543427662926,0.45793250314579476,0.5108528034020544,0.451546217943367,0.42737586744580336
76,Multnomah,0.583363210263427,0.4872938275040637,0.5678679855150289,0.6107632106131301,0.5582563681253893,0.4870489791609347,0.534081466062216,0.563830096179648,0.5684895990412341,0.5043469764998646,0.5104611582226367,0.46458928333344157,0.5372586250289098,0.5304455061666348,0.5356755729926751,0.55703117775767,0.6137540362542571
77,Sacramento,0.7748642557509672,0.7417993745841045,0.7262954137523545,0.8096537080907849,0.6682146524463862,0.7463547518185311,0.6839497470652618,0.6747755132868151,0.7786838220320115,0.8467674773024603,0.7328170333114098,0.6695293533226117,0.7228331270699876,0.7034053356229701,0.7437554637656767,0.7893665843493635,0.7584993238168752
78,Santa Barbara,0.6800537059714958,0.763637006869391,0.7228161820821354,0.7453301940331042,0.5866597102935298,0.6777423817606605,0.6514258669179853,0.559466937320968,0.5599523980551098,0.6832308935823106,0.6396171458246546,0.6605771374189742,0.6943849159351905,0.545140896878563,0.6134882403525806,0.6409610217138464,0.5559756866919102
79,Randolph,0.5011702925079393,0.46990307933579145,0.5156012105622247,0.5012508427183043,0.4417927212509079,0.42716064108771395,0.43988420380914883,0.43630530890987923,0.5193607131523511,0.46684812791043906,0.3892482969208981,0.5507508055975083,0.4152267803746622,0.4159312687322467,0.43652921516586884,0.4628202546286655,0.4457002079952512
80,Cecil,0.5109948567067476,0.48186788423826304,0.520854314032776,0.4734957631329723,0.39104470963693044,0.44888671216873155,0.5034589563408625,0.5286146365635992,0.47135968546579426,0.45925815128784686,0.449176918723031,0.5489670335177655,0.4804172740846067,0.43544848089542704,0.4814394910057342,0.39313746295674434,0.4534327698435689
81,Barnstable,0.3906033934522581,0.3733388913962917,0.49177573981091743,0.4244681687573502,0.3525873094116109,0.40465287937533034,0.418385474717225,0.3608198945145067,0.4446773882644091,0.34643629378641466,0.34835631217636037,0.4768514448141386,0.31629526367687116,0.3025531594137069,0.39719901931426044,0.42188913590161375,0.38598120938981145
82,Lake,0.5653750684458729,0.5169276006799088,0.4886947601201957,0.5257637853573092,0.5471004112850669,0.5008686055455923,0.44354275592124676,0.38516447295535033,0.5059225442849414,0.5500728253834594,0.4655720345833661,0.4921026477450012,0.462866616130676,0.44089412680458984,0.4954715114765384,0.5045908349646051,0.45833417823157574
83,Van Buren,0.49527219213137247,0.44996673235513407,0.4586779271136457,0.46737817122347397,0.4377398091903853,0.41413533036397115,0.4206300626855314,0.36073981484381873,0.3882067458111808,0.4536109012307125,0.42832522640833354,0.4094553547240336,0.41127645637746163,0.4119694692000228,0.39720636186397146,0.3620542232679059,0.3658397211314886
84,Loudon,0.5391469655606154,0.5363466068840453,0.545754954292186,0.48809762465686923,0.47567094702204343,0.4371626677481407,0.47464991225214276,0.41823757052115246,0.543235915671433,0.5019809474717966,0.39567491777554503,0.5372584282415854,0.5123195585239783,0.5464540824997602,0.46556553180968374,0.42772637676406805,0.4770002908788139
85,Tippecanoe,0.5131534344707481,0.44744630851017103,0.5102132260894721,0.5404041793149746,0.562791078522666,0.530162728430473,0.4896423468468524,0.4265373021488139,0.493113347616512,0.4925590353418043,0.47574778661250094,0.507180718272524,0.44544582857766957,0.4713386493742401,0.5175525001943606,0.45569876842998297,0.5157555926082041
86,Miami-Dade,0.5365292839753233,0.5324692460610253,0.5432714817799162,0.4888446084541129,0.4875812404768552,0.5665710454453711,0.5317629029226985,0.4873519170378668,0.5040735373797918,0.5219759862207844,0.5356408955532466,0.46342250904825905,0.5465099136312304,0.45427909427501967,0.45983616651541376,0.4862890977336585,0.46760163577626723
