GEOID,NAME,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
31109,,0.1826807308115356,-0.10061370453310967,0.11271462898833333,0.12906961148508914,-0.03103390019848159,0.0203951952765284,0.060539656848700274,-0.08094656316399503,-0.10741590190744513,-0.12375115401021329,-0.08509704970639377,0.17538544797913394,0.06407089432194654,-0.01416661852933872,0.09325190179845631,0.06864714919521525,0.049412905902795685
46099,,0.06579708215414114,-0.16871141421509758,-0.21820038815674725,-0.2190576534006027,-0.2731798306846293,-0.0804971450959563,-0.07256195413606137,-0.06244543961747673,-0.3372838764626232,-0.25669787468722155,-0.12902033477369623,-0.22674280762988036,0.08077354075697227,-0.14610650417545262,-0.09257896093776084,-0.0025931640741570987,-0.11603144958513731
39003,,-0.11459496245121167,-0.07968779354331931,-0.10882323356724673,0.027384573495274244,-0.06811961343823784,-0.12358518713801328,-0.09708252183582054,0.014569366785083958,-0.17168650668221971,-0.2076111068442449,-0.11825168406878109,-0.15770081486639084,-0.07789388116481312,-0.02120030143301767,-0.2149215144348455,-0.00983587609432654,-0.08771562946482585
42007,,-0.15372544494093723,-0.17476128275433245,-0.06942101529031743,-0.13556853825049692,-0.11546480179226964,-0.1319783823063215,-0.08056189936883307,-0.0047130070095337765,-0.23035834895425525,-0.1262494478270797,-0.01715855027685469,-0.1646365743701899,-0.06765676429226297,-0.17115282257140949,-0.05215413946307735,-0.07501830350661659,-0.16779236225636313
37037,,-0.06948982120280014,-0.056215324212551765,-0.009012930045793725,-0.057656506553033685,0.041727898918306215,0.09779565512770846,0.05813348651777193,0.2192902828461601,-0.12495185904945846,-0.08660189538322526,0.006961702323077796,-0.038772936886578506,0.032786962631785994,0.010841114627963118,0.07846533971817918,0.03749530086676617,-0.17001125826910582
39085,,-0.21308686597351661,-0.1700910934028733,-0.2853306453263161,-0.13289527989167005,-0.08219102472743575,-0.09326364011500371,-0.1490853921748148,0.07493120379358278,-0.06282168244767442,-0.21075995177724685,-0.041097309794849525,-0.1191128580295331,-0.10081359580394236,-0.01289468711389277,-0.09964374383190738,-0.06480064150251351,-0.12610659758560266
51775,,-0.018105039494563067,-0.13567936862715793,0.012409072960841724,-0.03042366863900534,0.030672660533089327,-0.017841723068608862,0.03266269499259942,-0.13605714236638305,0.09135055314151574,-0.018715586234163462,-6.057382136042029e-05,-0.04815334923675681,-0.0026165857807414054,-0.0018659052564071728,0.15925620423385384,-0.012428059138824134,0.07627270048321641
51121,,-0.008141041114036003,-0.021600782228933083,0.0777855109282572,-0.07546624209306371,-0.05327948528981923,-0.026647664171999805,-0.09568098175398207,-0.11100318825198113,-0.00013151982499809818,-0.0637958578977634,-0.1297203495641012,-0.18687682361285932,-0.03990671519686569,-0.15542720955699463,-0.02621486156478945,-0.12401741525726453,-0.05476371199837764
47065,,0.07658484807926362,-0.008378874468352643,0.0285814335675669,0.07344213084139607,0.001534600675095282,-0.13053534693653657,-0.03526190497974866,0.02049797887374858,-0.03675268914647243,-0.004265207847214982,-0.05577511488456357,0.07047584432148991,-0.07283700184810916,-0.02956418661443597,0.043673012567116615,0.03709289561150346,-0.11228535901910804
51735,,0.2809442416529888,0.3377758967765082,0.4023206636332206,0.30346060083308357,0.20169945642653322,0.2502014310436163,0.2119838071305311,0.22092901468056952,0.16642455123895505,0.20190047636563824,0.31975478905450255,0.4262732950740462,0.2932292297668662,0.09914217359775879,0.24820191920540785,0.23965991905508124,-0.07593836568115596
51095,,-0.11014372171557738,-0.04756620839927104,0.1267093586868484,-0.016295935513721993,-0.08625447749085452,0.1455227011634537,0.0521287405614697,0.1520579083021004,-0.0911438913666172,-0.11079179538100725,0.12249873410535304,-0.0740960017659524,-0.028199200630946136,0.09473672625482588,0.03380702004484542,0.0030000006672023316,0.028957066613669227
22019,,0.3925024103324383,0.47020157043343563,0.45049009960354686,0.45867678381422244,0.32453000060103676,0.32882490572169015,0.37689083304841475,0.321241671219372,0.31020602125576935,0.2026819557472752,0.3062042433690829,0.29464666408617995,0.31417666766734015,0.24920238831106908,0.34207725731245864,0.25181952659956736,0.3784447014864749
22105,,0.42121712683337387,0.32307633076977926,0.26860494564843934,0.32645533693411916,0.36260545641304764,0.4410778149689748,0.27982159127412604,0.25492436588267686,0.27850010523948837,0.2924198170061924,0.30448327124067565,0.007822273148439753,0.3904419048864171,0.21126305310439847,0.2724852079217167,0.13181945977895426,0.27138352267934285
51179,,-0.10374957140891405,-0.14266451747764058,0.10057618432630862,-0.09257169804728771,-0.10874827306407098,0.0284490119659848,-0.10071595475311726,0.005833786258702035,-0.021276284287126013,-0.08231613892155432,-0.045614741625402654,-0.027745895586423847,0.013446901225370678,-0.06000117266837267,0.07796936160711604,0.10201579144346498,-0.047796394772705184
48361,,0.39807635688496457,0.4391984598189586,0.4722235171749073,0.45025170225688665,0.30775188679814086,0.3296345766431844,0.2876712159337945,0.38121894055050864,0.3447785576886957,0.2638820718572821,0.32732044449467257,0.3496929951144124,0.24328776595040028,0.3382953834478235,0.31888746962742526,0.3184297255152521,0.41878519995500313
25015,,-0.12287634189359466,-0.09116489630349175,-0.09769822377766689,-0.1113290040436349,-0.21143240913565053,-0.1468732064491203,-0.3180862390678894,-0.020012025297056528,-0.2541856074507735,-0.17086716584966058,-0.2252499793489796,-0.25236107477841574,-0.08241289030523485,-0.26905083633360094,-0.09992100514775114,-0.24701945870086245,-0.1381101931143468
37001,,-0.06782810689098831,-0.012631102642434533,0.017431775337253985,-0.10847197712513984,0.0864039528106989,0.014446601028876325,0.08110719165315937,0.027320706199866138,0.005929453362618606,0.03108603544629083,0.009136435801049721,-0.06323852126460087,-0.2511868019044271,0.03028295110692371,0.05995147979007853,0.09840963500514845,-0.17894214623463803
25025,,-0.058354782350703974,-0.027853472877391938,-0.087519861654269,-0.04372588163428379,-0.06128143648828513,-0.0732964277242724,-0.07690854605941494,0.14882739648015195,-0.10518331785426902,0.1625356687366801,0.030718854813574833,-0.010295402554577848,0.03329728461356802,-0.08688259670444076,-0.09279375493941337,-0.027417836838658203,-0.09693639799838304
12053,,0.3570337300535241,0.487421685554446,0.5444106914067539,0.3950362246807902,0.36682474100944945,0.4692770378161572,0.3094619616734513,0.4157760395446113,0.356459004035822,0.37141789430663114,0.3719880613199305,0.2999279613848829,0.31369272982239355,0.30386940310759153,0.38850147648934846,0.3327401803414388,0.319811594906924
12131,,0.059123374353401335,0.37353068466458694,0.4204797990165197,0.31340937217088555,0.13790348618884765,0.3216121535513588,0.3037782467806187,0.2273454310945027,0.33531397575387195,0.2502152310137122,0.3311907174672935,0.26961824329322254,0.3306203579409497,0.3594712064170899,0.38619665193598673,0.10211919737413337,0.2784953972884377
12127,,0.3720606901967121,0.4958296712545338,0.5152751187295367,0.4351563811815278,0.3014701958589955,0.4394547297483872,0.3077643629266692,0.335159801074986,0.3569952333177676,0.3110517276247431,0.41693271883990607,0.302498737243576,0.34963413389194875,0.2801118906844173,0.3862876119870917,0.33779909377773315,0.28995796162654763
40017,,0.13800368883391936,0.1654725125794129,0.13130757027756015,-0.027321388118448694,0.021663082687706354,-0.016153413516851175,0.10251770792043204,-0.21340507035927345,0.20217742848127623,0.23572336903712512,0.07264521560636905,-0.008273796079513698,0.08698993048993438,-0.12628939406788853,0.050392010286236175,0.12216992974665111,0.13184326054025147
