GEOID,NAME,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
31109,Lancaster,32.70834260143516,25.938923763480343,33.41871485586176,23.993547530105143,27.122088697310257,27.914837228815657,27.37231090750204,31.577080887328286,38.876932138537995,36.625503206874384,26.129365688967418,33.230261618400874,27.90609598911326,20.993310183149127,28.68204329484544,32.44192496232414,41.49863710817678
46099,Minnehaha,23.90445945236106,25.442414413153728,27.070222979536148,23.233140879113666,25.204381547823946,26.654974120872808,32.076056011529275,30.572380257463035,30.980519607700202,29.225153446403223,28.856978822098398,40.86104411046813,30.802129601998125,28.07794565314628,29.84985310944576,28.56605332339477,34.92714566873778
39003,Allen,31.387855786102364,36.06726062186173,36.56670665394047,32.735893858341626,41.53536185304823,36.490050535497815,37.205895504780855,37.60319429211178,39.599101400579414,39.788863271008836,30.839047098360336,29.38136468056404,44.39064553699559,31.831682808220567,36.10801917106403,32.46726424143628,41.75752635145864
42007,Beaver,32.935642855045735,33.57848731497195,33.57037692947993,34.819688577378685,40.1800162448692,43.921204178408885,37.53808052644935,36.38677196531657,35.643330997889166,41.83892684520801,34.03914776909974,38.74149835956028,46.14712508161519,38.90312326959276,35.39587171949983,33.350476504204515,38.6670262994605
37037,Chatham,46.476309793946896,40.15980107772404,36.26812438750683,42.82898785094244,55.88819039305455,40.77841585720641,40.61607233510204,37.43858836262997,26.46233642505957,41.25919215866668,40.06430753060786,42.354497457435656,36.80618949065409,37.996867971649365,41.218055387173195,42.1915199517091,43.50372782889761
39085,Lake,24.84962848701094,25.730180009356836,24.220265334886392,27.045071966606734,28.642814424921077,28.778974765281042,27.35073947862193,33.61761471987792,25.001004130090344,28.60058410615988,29.057448467294474,27.369812514438802,36.68395254930819,30.72511694874074,29.09883796903818,27.35868877470017,25.79354889109449
51775,Salem,35.59276483266424,35.51623339551193,29.856107328882295,37.567187058568635,49.54286689340003,39.04572237792652,31.834186479997776,29.99907887920314,27.52494393027132,32.47494827850317,44.506154647826875,35.37499769980202,36.80267777387619,28.477075367031723,39.56135945350579,32.69010498548682,42.47802948674696
51121,Montgomery,36.43993926586539,33.60155585300779,33.313240988979516,41.0780959480488,51.7108868667894,42.08952172916001,34.70809973502031,35.59162928350018,29.98864963519278,35.2657640733563,46.44236304437559,38.66716681438234,40.862153201687995,33.76450747527176,43.33206968494673,36.190966233737,46.36551712937639
47065,Hamilton,45.26352722554044,43.95091401975605,48.46808166822463,49.009090410524465,56.03441844490284,52.62478565821043,45.016421807485564,40.98809851126736,30.128752015881453,44.439377092036636,51.89816902159832,46.671160448710296,52.17953871208955,47.30225274229683,61.21892671232259,46.78361921765221,59.335164385263
51735,Poquoson,36.60639037305717,33.25399180258236,25.587837409526458,33.44993816726584,36.29375851572644,32.681456742974134,25.76734976018926,26.261381979099145,22.745324219692744,25.751430953694253,35.19959083844403,26.774788702516492,27.943948903984708,31.188381872219274,30.641422329025822,35.769429539750135,31.109919274680383
51095,James City,48.419259424875015,42.735414100713726,33.445859156403685,40.12624236686668,52.55390853168925,48.36858774802563,32.01089058359206,34.96216937130565,27.69057511530407,34.854685133070994,45.02842317425083,37.101591057476966,39.21317258917772,38.586419436615536,42.620076123845834,38.6439066500986,38.91795937319888
22019,Calcasieu,41.147867473905045,46.90779127851691,63.13905448270132,69.03757278840226,51.56007078275197,73.21309105138138,50.13914588798044,62.97208894489553,63.73748607000839,53.43870015984207,59.82303731752516,41.26393633135234,37.14153739174271,64.50331161958297,53.91581850978409,54.25231261854366,64.1691282878668
22105,Tangipahoa,44.125613683493675,42.056895972002216,58.21394451888309,61.37701087889955,52.70369953670682,63.76890136528481,50.49391223976788,46.080064414958564,48.583630104069144,49.646915569238615,58.43485807283316,45.190604099590544,44.79126668509507,61.13286417888858,55.24618344821576,56.304924108599515,59.939889697569186
51179,Stafford,39.04764278581014,41.635974145496235,34.94515147184592,37.0050868771704,56.73482663973233,38.285387669333375,35.4926820051533,32.134905755903176,24.82394127769205,38.897653940192995,41.45435840126156,34.987910050290594,41.27810248840382,33.05200143506456,38.450692754848305,38.81369021957681,40.33697380259676
48361,Orange,33.09968505360875,39.13366675927803,49.52407637024372,50.26265324684816,41.9067632562392,57.666077873565065,38.47265864650359,53.53807995654723,48.94180550053728,42.895716261085425,48.16680321232604,31.582552019604552,25.861794528944465,50.11770018579048,41.4520462681228,45.5047579149635,57.261032702328635
25015,Hampshire,42.78433970623928,46.06731205557478,34.80289609761547,44.354373358886605,50.38050611914466,46.10219369203359,51.511331491689916,49.62449916369243,43.18100917386808,60.16767221728152,47.403879574521376,44.9912420011492,56.497841748882614,38.58416389322258,45.9811174196433,47.70048567784609,38.628886664210484
