GEOID,NAME,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
31109,Lancaster,4.139101966478354,4.13896750903247,4.140157108996896,4.1418065955105465,4.140469678234491,4.140360274112432,4.14015411723866,4.1410227355969775,4.141073705762042,4.138582880462557,4.139750017012377,4.138147947346063,4.139939021925769,4.1411266879355955,4.141443302336376,4.1397654961593195,4.138405921211972
46099,Minnehaha,4.140541597599537,4.14145742577534,4.141132936869749,4.1418485925552995,4.141384564420154,4.1414723692592155,4.141013441607681,4.141876607864034,4.142118041048015,4.141025474576695,4.140471015013477,4.138912583520458,4.140490865978899,4.1423244369599015,4.141396671404361,4.140458893331127,4.140805908213833
39003,Allen,4.140539032612734,4.140162961056975,4.141134969407675,4.1417279903407245,4.139229072154932,4.140167245874241,4.140992066197046,4.140432498617237,4.141716462127819,4.140131303371238,4.1413398926649405,4.1407918204849645,4.141493021793995,4.141693577168136,4.140305143350361,4.140631796838707,4.138740841944439
42007,Beaver,4.1411663380214465,4.141099495505389,4.141501204483977,4.141483077163612,4.140088505173991,4.140572600932839,4.141283102780354,4.140761331090574,4.141527420165148,4.140269741809047,4.140785029252884,4.140869565149437,4.141387920874938,4.140780189209112,4.139986817210221,4.140902733225376,4.140309915328994
37037,Chatham,4.141143225616592,4.13991323313156,4.139714705135613,4.141040889891745,4.138607071988658,4.140032835333884,4.139795526207294,4.139808312288188,4.140852267960031,4.140499372433952,4.1405784513000885,4.140337464142426,4.140454070186792,4.139685887791472,4.138276772803326,4.140562850712541,4.140238546963073
39085,Lake,4.142131521079471,4.141707170933238,4.142409879932835,4.142137442076581,4.141634902662682,4.14167080391659,4.141888625935473,4.141326330471812,4.142431498532227,4.141578878064815,4.141381094785161,4.141275869213524,4.141513383933878,4.141833119302364,4.140848908829455,4.141481187303833,4.141731587341365
51775,Salem,4.14192432811724,4.140944018879458,4.141543393135586,4.141438368203843,4.140331858353402,4.1411734252331085,4.141287923054395,4.140982857757779,4.141377195474826,4.141403653313476,4.14104217820541,4.141703070744271,4.141451950566211,4.141626789952628,4.140177502583575,4.141972055210742,4.140889574810688
51121,Montgomery,4.1416749109032684,4.141034839216961,4.141109956045352,4.14125282231284,4.13995691796459,4.140877154405092,4.140962476963653,4.1408516994881746,4.141362595334785,4.141274205403612,4.140958306119086,4.141573383414693,4.141459998785571,4.141456304507745,4.139914245309434,4.141887087099749,4.140829177557361
47065,Hamilton,4.140371498143381,4.141255349163005,4.140564723374584,4.141499745691333,4.1399538027848966,4.14013152785787,4.140040230759278,4.141583147583342,4.140869602185268,4.141273300093528,4.140977652594934,4.140884277562982,4.140711031616356,4.140418321234846,4.139270663815841,4.140741444465368,4.140224714890815
51735,Poquoson,4.141733593862745,4.141179214077159,4.141522846719012,4.142033516142733,4.1415092602795545,4.140994981928839,4.141790290512874,4.141657075448668,4.1419381388414225,4.142024845965505,4.141861078763226,4.14217365074274,4.141119081164201,4.14128239596238,4.141101195644784,4.141450172403736,4.141068303963011
51095,James City,4.141095162335214,4.140596295684424,4.140918344928473,4.141918636629464,4.140502798651942,4.139674639673154,4.141397080253142,4.141310022390226,4.141774186355147,4.141741143784504,4.141669156878076,4.141962504572067,4.140382669170809,4.14066765620273,4.139796148074627,4.141114185109728,4.140345492023916
22019,Calcasieu,4.136653185542443,4.138235631745,4.134882965233411,4.135846626959572,4.135826300001999,4.133479446848755,4.138695191009263,4.134902071662043,4.134464562088578,4.137445553276626,4.13782710842885,4.137273608173439,4.13788762372954,4.134023424413327,4.139145342158207,4.136055038966938,4.138477264963326
22105,Tangipahoa,4.137167634567186,4.1388105349297915,4.1321405429217934,4.137233941730464,4.132781750560532,4.134132586498346,4.137542523061976,4.138981723558771,4.136587612496669,4.138263204298439,4.138923939748452,4.13678477779086,4.135987284391529,4.135333003519306,4.138823765685238,4.136906440042352,4.138231422087603
51179,Stafford,4.141891116324655,4.140255783270302,4.140968619430815,4.141510202076514,4.14024225012907,4.140866875431268,4.141179285244768,4.140787644289709,4.141964880151255,4.141126452702906,4.141286952499561,4.141971385108334,4.1417035300843645,4.14139813105711,4.1403138229294525,4.141729368763812,4.140288867450429
48361,Orange,4.1408225892452935,4.141630884425535,4.139974740589719,4.140454391745243,4.140614602669589,4.139215443485824,4.141464204276673,4.139378536101849,4.139643311507485,4.141312329804456,4.141098169233796,4.140472044165379,4.141404308160865,4.139494420797894,4.141502665057653,4.14018050496994,4.1413686498069096
25015,Hampshire,4.14082559981066,4.1381555676721,4.139776972477026,4.139587688629315,4.13899950946213,4.139378555111657,4.138892084951305,4.137743398161626,4.139249344354748,4.136995572247349,4.1366309148631375,4.139913093415109,4.138698720866564,4.139726687585287,4.137032954539299,4.139107565261117,4.13904939766499
37001,Alamance,4.1410580918908515,4.140559091599427,4.140190757454925,4.141165396130441,4.13867539533831,4.140021613260762,4.140154528310842,4.140092817567542,4.141197672346938,4.140936767621133,4.140699167187977,4.140400630603863,4.14074092028513,4.140234422988405,4.138765070297237,4.1410955200233825,4.139688257438294
25025,Suffolk,4.142069504008705,4.14078864134579,4.1410749651730105,4.141610566762403,4.139715682456434,4.140961509847467,4.141212319339366,4.138817242480093,4.141144181682286,4.139968424711907,4.138841989260037,4.141221523943117,4.140253180861869,4.139880884753312,4.138212934051473,4.140956602121612,4.14086188801796
12053,Hernando,4.132767735371059,4.129965736291268,4.128258026387507,4.125150965694536,4.1259764772424825,4.1295702435710355,4.127239618183719,4.134699229153865,4.130285007817038,4.128581566005128,4.132913858418649,4.133632102472972,4.132051637060031,4.1236954126065815,4.127583531094734,4.134109685847932,4.124509135675604
12131,Walton,4.129858419795427,4.136417152922107,4.13282339200705,4.133597431595888,4.125680956881131,4.130394285208935,4.131949910874966,4.137450533848156,4.133727867634048,4.133544666509816,4.135264024805468,4.136031863859193,4.132517034886636,4.132273610551951,4.12636264087285,4.1353165110281696,4.133431685122405
12127,Volusia,4.131856545121969,4.132002038977484,4.126762866908863,4.1231632399698235,4.128887211703557,4.130523379121575,4.128418360462726,4.13492451378796,4.13006676015737,4.129914185544207,4.132479903075032,4.1376404128174045,4.132696112381573,4.13035349101498,4.130455483885133,4.130344108896858,4.131703789340862
40017,Canadian,4.140716416565895,4.140174441262864,4.142409829691334,4.140950928035733,4.141329727409831,4.140014651468511,4.140797778852711,4.141487884175676,4.1388290245196275,4.140762575260783,4.141295418424807,4.140427258535761,4.142182663889739,4.1418738749788915,4.1396094924420135,4.140185673987077,4.1403724622627305
13115,Floyd,4.134044826807975,4.137645854623554,4.133944552284593,4.136825594511811,4.13264172110864,4.134313608045192,4.1332925578931885,4.138687063503433,4.137029497303662,4.137207029221831,4.137516132713423,4.136511225022931,4.135551614112263,4.1361908479820375,4.132026031107481,4.135951403888564,4.1361698718643005
9007,Middlesex,4.138859123326769,4.130865340583618,4.1358744208782525,4.135460362610977,4.131177979313711,4.134736920221225,4.134350942228102,4.130332650254523,4.134116650014167,4.130566759575407,4.127252408996286,4.134907344572069,4.131458807757552,4.132603822142619,4.127766682815759,4.134753869356591,4.133979111736965
37057,Davidson,4.141117756310902,4.141029510468906,4.140124243051004,4.141091034846226,4.138443949980053,4.140205209359393,4.139659262260322,4.140392124635158,4.140955542332904,4.140514087826891,4.140327185459095,4.140231997106725,4.14028072840603,4.140164230583122,4.138515411184657,4.140501229727733,4.1404207029191085
31043,Dakota,4.138439443556985,4.1394203185193215,4.140508267060804,4.141006130902009,4.140189613313172,4.14013783642269,4.139952432269143,4.1411911013605485,4.141329754003251,4.1398375240998515,4.139215517656205,4.137333120223194,4.140427818717783,4.141890067004911,4.141470838320251,4.1380859768158995,4.139444807485503
39017,Butler,4.140566392624974,4.140267578072548,4.139948443244488,4.141170956273743,4.139399361512021,4.1404333102276905,4.140979057999216,4.140414023286095,4.141590981302312,4.140183217261172,4.140416639849122,4.1399154173203145,4.140884799731592,4.141698000591595,4.140789586226635,4.140645458938229,4.1395613694389795
